id	h5pactivityid	userid	timecreated	timemodified	attempt	rawscore	maxscore	scaled	duration	completion	success
426	50	32213	1651934320	1651934321	1	31	33	0.93939	370	1	0
427	50	32215	1651934630	1651934630	1	32	33	0.96970	1365	1	0
428	50	32213	1651934787	1651934787	2	31	33	0.93939	153	1	0
429	50	32263	1651934999	1651934999	1	29	33	0.87879	324	1	0
430	50	32274	1651935294	1651935294	1	33	33	1.00000	180	1	1
431	50	32013	1651935476	1651935476	1	25	33	0.75758	11968	1	0
432	50	32273	1651935536	1651935537	1	25	33	0.75758	439	1	0
433	50	31966	1651935589	1651935589	1	29	33	0.87879	302	1	0
434	50	32283	1651935731	1651935731	1	31	33	0.93939	417	1	0
435	50	32283	1651935967	1651935968	2	31	33	0.93939	653	1	0
436	50	32304	1651936728	1651936728	1	29	33	0.87879	299	1	0
437	50	32304	1651936957	1651936957	2	33	33	1.00000	529	1	1
438	50	32316	1651936965	1651936966	1	32	33	0.96970	343	1	0
439	2	32329	1651937515	1651937515	1	5	5	1.00000	103	1	1
441	50	32387	1651940266	1651940266	1	32	33	0.96970	269	1	0
442	50	30772	1651940925	1651940925	1	17	33	0.51515	230	1	0
443	50	32399	1651941138	1651941138	1	29	33	0.87879	225	1	0
444	50	32246	1651941553	1651941553	1	32	33	0.96970	601	1	0
445	50	32422	1651943301	1651943301	1	25	33	0.75758	269	1	0
446	53	32091	1651943354	1651943354	1	33	33	1.00000	282	1	1
447	50	32429	1651944041	1651944042	1	28	33	0.84848	441	1	0
448	50	32431	1651944087	1651944087	1	33	33	1.00000	207	1	1
449	1	30901	1651947032	1651947032	1	5	5	1.00000	31	1	1
450	50	32473	1651975653	1651975653	1	28	33	0.84848	169	1	0
451	50	32482	1651978499	1651978500	1	31	33	0.93939	295	1	0
452	1	32494	1651979524	1651979524	1	5	5	1.00000	23	1	1
453	50	31582	1651979526	1651979527	2	29	33	0.87879	220	1	0
454	50	30674	1651980035	1651980035	1	28	33	0.84848	445	1	0
455	50	32076	1651980465	1651980466	1	7	33	0.21212	156	1	0
456	2	32076	1651980594	1651980594	1	5	5	1.00000	24	1	1
457	29	32076	1651980658	1651980658	1	9	9	1.00000	21	1	1
458	53	32076	1651980901	1651980902	1	32	33	0.96970	198	1	0
459	50	32509	1651982262	1651982262	1	28	33	0.84848	556	1	0
460	53	32519	1651982631	1651982631	1	30	33	0.90909	318	1	0
461	50	32523	1651982878	1651982878	1	32	33	0.96970	180	1	0
462	50	32521	1651982894	1651982895	1	28	33	0.84848	363	1	0
463	50	32521	1651983066	1651983067	2	33	33	1.00000	535	1	1
464	50	32518	1651983290	1651983290	1	33	33	1.00000	910	1	1
465	1	30863	1651983980	1651983980	3	5	5	1.00000	46	1	1
466	2	30863	1651984072	1651984072	2	5	5	1.00000	52	1	1
467	1	32458	1651987244	1651987244	1	5	5	1.00000	102	1	1
468	2	32458	1651987325	1651987325	1	5	5	1.00000	55	1	1
469	3	32458	1651987410	1651987410	1	6	6	1.00000	66	1	1
470	14	32458	1651987539	1651987539	1	5	5	1.00000	61	1	1
471	15	32458	1651987616	1651987616	1	5	5	1.00000	49	1	1
472	29	32458	1651987784	1651987784	1	9	9	1.00000	153	1	1
473	53	32578	1651989767	1651989768	1	30	33	0.90909	491	1	0
474	50	32605	1651991968	1651991968	1	18	33	0.54545	372	1	0
475	50	32485	1651992485	1651992486	1	29	33	0.87879	337	1	0
476	50	32171	1651995343	1651995343	1	32	33	0.96970	310	1	0
477	50	31687	1651995373	1651995373	1	23	33	0.69697	268	1	0
478	18	32655	1651995795	1651995795	1	0	4	0.00000	6	1	0
479	50	32649	1651995906	1651995906	1	28	33	0.84848	153	1	0
480	50	32649	1651996257	1651996257	2	32	33	0.96970	248	1	0
481	50	32649	1651996445	1651996445	3	32	33	0.96970	437	1	0
482	50	32130	1651996824	1651996824	2	33	33	1.00000	202	1	1
483	50	32550	1651997110	1651997110	1	27	33	0.81818	324	1	0
484	50	32196	1651997418	1651997418	1	33	33	1.00000	1729	1	1
485	50	32673	1651998253	1651998254	1	31	33	0.93939	384	1	0
486	50	32422	1651998340	1651998340	2	29	33	0.87879	746	1	0
487	50	32681	1651998450	1651998450	1	31	33	0.93939	257	1	0
488	50	32681	1651998566	1651998566	2	32	33	0.96970	98	1	0
489	53	32681	1651998704	1651998704	1	32	33	0.96970	81	1	0
490	50	32473	1651999751	1651999751	2	29	33	0.87879	240	1	0
491	50	32368	1651999844	1651999844	1	20	33	0.60606	717	1	0
492	50	29869	1652000535	1652000535	1	33	33	1.00000	299	1	1
493	50	32704	1652000548	1652000548	1	31	33	0.93939	727	1	0
495	50	32727	1652002638	1652002639	1	30	33	0.90909	930	1	0
496	50	32736	1652003192	1652003192	1	32	33	0.96970	495	1	0
497	53	32091	1652005466	1652005466	2	29	33	0.87879	194	1	0
498	50	32774	1652006638	1652006638	1	32	33	0.96970	761	1	0
499	50	32799	1652008551	1652008552	1	30	33	0.90909	492	1	0
500	50	32799	1652008831	1652008832	2	33	33	1.00000	177	1	1
501	50	32808	1652009015	1652009016	1	26	33	0.78788	277	1	0
502	50	32808	1652009255	1652009255	2	27	33	0.81818	159	1	0
503	50	32772	1652009348	1652009349	1	33	33	1.00000	1116	1	1
504	1	32225	1652009541	1652009541	1	5	5	1.00000	44	1	1
505	2	32225	1652009591	1652009591	1	5	5	1.00000	35	1	1
506	3	32225	1652009666	1652009666	1	6	6	1.00000	25	1	1
507	14	32225	1652010265	1652010265	1	5	5	1.00000	29	1	1
508	15	32225	1652010304	1652010304	1	5	5	1.00000	22	1	1
509	16	32225	1652010504	1652010504	1	6	6	1.00000	28	1	1
510	50	32847	1652012673	1652012673	1	31	33	0.93939	408	1	0
511	1	32857	1652012710	1652012710	1	5	5	1.00000	29	1	1
512	50	32863	1652013443	1652013443	1	28	33	0.84848	430	1	0
513	1	32871	1652013618	1652013618	1	5	5	1.00000	34	1	1
514	50	32867	1652013630	1652013631	1	29	33	0.87879	288	1	0
515	50	32862	1652013673	1652013673	1	28	33	0.84848	642	1	0
516	50	32863	1652013994	1652013994	2	30	33	0.90909	203	1	0
517	50	32853	1652014183	1652014183	1	31	33	0.93939	1815	1	0
518	50	32862	1652014442	1652014442	2	27	33	0.81818	673	1	0
519	50	32853	1652014533	1652014534	2	32	33	0.96970	91	1	0
520	50	32897	1652015616	1652015616	1	22	33	0.66667	370	1	0
521	50	32898	1652016453	1652016453	1	11	33	0.33333	1020	1	0
522	50	30157	1652017204	1652017205	1	28	33	0.84848	279	1	0
523	50	32920	1652017418	1652017418	1	29	33	0.87879	439	1	0
524	50	32940	1652017791	1652017791	1	16	33	0.48485	339	1	0
525	50	32937	1652017990	1652017991	1	32	33	0.96970	568	1	0
526	53	32937	1652018314	1652018314	1	33	33	1.00000	218	1	1
527	50	32930	1652018975	1652018975	1	33	33	1.00000	140	1	1
528	1	32981	1652018995	1652018995	1	5	5	1.00000	37	1	1
529	14	32940	1652019003	1652019003	1	3	5	0.60000	29	1	0
530	1	32930	1652019027	1652019027	1	5	5	1.00000	25	1	1
531	14	32940	1652019031	1652019031	2	5	5	1.00000	57	1	1
532	50	32236	1652019068	1652019068	1	31	33	0.93939	1284	1	0
534	50	32974	1652019480	1652019480	1	31	33	0.93939	226	1	0
535	50	32236	1652019609	1652019610	2	32	33	0.96970	1826	1	0
536	50	32512	1652020038	1652020038	1	14	33	0.42424	375	1	0
537	50	32236	1652020179	1652020179	3	32	33	0.96970	266	1	0
538	50	32512	1652020565	1652020566	2	26	33	0.78788	413	1	0
539	50	33017	1652021114	1652021114	1	12	33	0.36364	203	1	0
540	50	32989	1652021473	1652021473	1	30	33	0.90909	365	1	0
541	50	33023	1652021761	1652021762	1	29	33	0.87879	589	1	0
542	50	32069	1652022185	1652022186	1	30	33	0.90909	184	1	0
543	50	32730	1652022654	1652022654	1	32	33	0.96970	627	1	0
544	50	33048	1652022951	1652022951	1	25	33	0.75758	350	1	0
545	1	33048	1652023592	1652023592	1	5	5	1.00000	24	1	1
546	50	33088	1652024844	1652024844	1	33	33	1.00000	330	1	1
547	50	30209	1652025530	1652025531	1	28	33	0.84848	582	1	0
548	50	33107	1652025581	1652025581	1	32	33	0.96970	196	1	0
549	1	33109	1652026666	1652026666	1	5	5	1.00000	59	1	1
550	53	32937	1652026992	1652026992	2	33	33	1.00000	144	1	1
551	1	33166	1652027561	1652027561	1	5	5	1.00000	52	1	1
555	50	33213	1652031534	1652031534	1	29	33	0.87879	306	1	0
556	50	33229	1652032882	1652032882	1	27	33	0.81818	295	1	0
557	50	33253	1652058734	1652058734	1	30	33	0.90909	354	1	0
558	50	33254	1652059511	1652059511	1	26	33	0.78788	243	1	0
559	50	33292	1652063820	1652063820	1	29	33	0.87879	571	1	0
560	50	33312	1652065542	1652065542	1	33	33	1.00000	492	1	1
561	50	33093	1652067921	1652067921	1	25	33	0.75758	541	1	0
562	1	33354	1652068167	1652068167	1	0	5	0.00000	19	1	0
563	1	33354	1652068231	1652068231	2	5	5	1.00000	25	1	1
564	2	33366	1652068236	1652068236	1	5	5	1.00000	54	1	1
565	2	33354	1652068295	1652068295	1	5	5	1.00000	40	1	1
566	2	29584	1652068395	1652068395	1	5	5	1.00000	36	1	1
567	2	29584	1652068485	1652068485	2	5	5	1.00000	28	1	1
568	50	33357	1652068528	1652068528	1	28	33	0.84848	857	1	0
569	3	29584	1652068578	1652068578	1	6	6	1.00000	76	1	1
570	50	33361	1652068598	1652068598	1	28	33	0.84848	824	1	0
571	50	33372	1652068626	1652068626	1	16	33	0.48485	431	1	0
572	50	33021	1652068674	1652068674	1	24	33	0.72727	253	1	0
573	50	33370	1652068726	1652068726	1	28	33	0.84848	567	1	0
574	1	33349	1652068758	1652068758	1	5	5	1.00000	45	1	1
575	50	33376	1652068782	1652068782	1	27	33	0.81818	948	1	0
576	50	33395	1652068807	1652068807	1	21	33	0.63636	374	1	0
577	50	33367	1652068924	1652068925	1	31	33	0.93939	973	1	0
578	50	33396	1652069023	1652069023	1	27	33	0.81818	386	1	0
579	50	33372	1652069079	1652069080	2	21	33	0.63636	346	1	0
580	50	33398	1652069328	1652069329	1	32	33	0.96970	692	1	0
581	31	33358	1652069526	1652069526	1	6	6	1.00000	28	1	1
582	1	33359	1652069587	1652069587	1	5	5	1.00000	88	1	1
583	3	33360	1652069595	1652069595	1	6	6	1.00000	107	1	1
584	3	33369	1652069598	1652069598	1	6	6	1.00000	134	1	1
585	1	33349	1652069615	1652069615	2	5	5	1.00000	34	1	1
586	1	33367	1652069625	1652069625	1	5	5	1.00000	100	1	1
587	25	31368	1652069658	1652069658	1	9	9	1.00000	228	1	1
588	2	29584	1652069663	1652069663	3	5	5	1.00000	34	1	1
589	15	29598	1652070052	1652070052	1	5	5	1.00000	67	1	1
590	1	33358	1652070064	1652070064	1	5	5	1.00000	36	1	1
591	2	33359	1652070088	1652070088	1	5	5	1.00000	64	1	1
592	2	33358	1652070132	1652070132	1	5	5	1.00000	47	1	1
593	1	33391	1652070141	1652070141	1	5	5	1.00000	55	1	1
594	17	29598	1652070148	1652070148	2	4	4	1.00000	25	1	1
595	1	33369	1652070153	1652070153	1	3	5	0.60000	72	1	0
596	1	33360	1652070164	1652070164	1	5	5	1.00000	83	1	1
597	15	33358	1652070198	1652070198	1	5	5	1.00000	32	1	1
598	15	33397	1652070212	1652070212	1	5	5	1.00000	44	1	1
599	28	29596	1652070224	1652070224	1	8	8	1.00000	142	1	1
600	1	33369	1652070263	1652070263	2	5	5	1.00000	54	1	1
601	15	33391	1652070265	1652070265	1	5	5	1.00000	51	1	1
602	3	29584	1652070296	1652070296	2	6	6	1.00000	62	1	1
603	50	33372	1652070309	1652070309	3	21	33	0.63636	350	1	0
604	18	31303	1652070325	1652070325	1	4	4	1.00000	49	1	1
605	16	33397	1652070388	1652070388	1	6	6	1.00000	64	1	1
606	19	31303	1652070491	1652070491	1	9	9	1.00000	122	1	1
607	19	33391	1652070509	1652070509	1	9	9	1.00000	109	1	1
608	2	29598	1652070536	1652070536	1	5	5	1.00000	119	1	1
609	17	33397	1652070552	1652070552	1	4	4	1.00000	42	1	1
610	50	33370	1652070566	1652070567	2	24	33	0.72727	461	1	0
611	18	33397	1652070604	1652070604	1	4	4	1.00000	33	1	1
612	15	33391	1652070619	1652070619	2	5	5	1.00000	30	1	1
613	2	33369	1652070678	1652070678	1	5	5	1.00000	104	1	1
614	19	33397	1652070774	1652070774	1	9	9	1.00000	154	1	1
615	3	33369	1652070828	1652070828	2	6	6	1.00000	61	1	1
616	1	33360	1652070878	1652070878	2	5	5	1.00000	62	1	1
617	50	33372	1652070917	1652070917	4	22	33	0.66667	417	1	0
618	29	33379	1652070941	1652070941	1	6	9	0.66667	260	1	0
619	29	33379	1652070946	1652070946	2	0	9	0.00000	266	1	0
620	29	33379	1652070948	1652070948	3	0	9	0.00000	268	1	0
621	2	33369	1652070970	1652070970	2	5	5	1.00000	65	1	1
622	2	33360	1652071002	1652071002	1	5	5	1.00000	86	1	1
623	50	33361	1652071045	1652071045	2	33	33	1.00000	377	1	1
624	50	33417	1652071157	1652071157	1	23	33	0.69697	409	1	0
625	50	32607	1652071205	1652071206	1	24	33	0.72727	321	1	0
626	50	33350	1652071630	1652071631	1	26	33	0.78788	260	1	0
627	50	32076	1652072050	1652072051	2	31	33	0.93939	302	1	0
628	50	33419	1652072356	1652072356	1	27	33	0.81818	387	1	0
629	1	32084	1652072972	1652072972	1	5	5	1.00000	25	1	1
630	1	33448	1652074367	1652074367	1	5	5	1.00000	76	1	1
631	50	33440	1652074535	1652074535	1	30	33	0.90909	921	1	0
632	50	33440	1652074679	1652074679	2	33	33	1.00000	1064	1	1
633	50	33449	1652074899	1652074900	1	25	33	0.75758	312	1	0
634	50	32620	1652075150	1652075151	1	25	33	0.75758	336	1	0
636	50	33430	1652076301	1652076302	1	12	33	0.36364	401	1	0
637	50	33462	1652076996	1652076996	1	29	33	0.87879	362	1	0
638	50	33466	1652077678	1652077678	1	30	33	0.90909	340	1	0
639	53	31968	1652078192	1652078193	1	28	33	0.84848	696	1	0
640	1	32605	1652078379	1652078379	1	5	5	1.00000	44	1	1
641	2	32605	1652078590	1652078590	1	5	5	1.00000	42	1	1
642	50	33480	1652079256	1652079256	1	29	33	0.87879	368	1	0
644	50	33483	1652080035	1652080035	1	18	33	0.54545	651	1	0
645	50	33491	1652081274	1652081274	1	32	33	0.96970	775	1	0
646	1	33491	1652081376	1652081376	1	5	5	1.00000	69	1	1
647	2	33491	1652081434	1652081434	1	5	5	1.00000	20	1	1
648	3	33491	1652081606	1652081606	1	6	6	1.00000	37	1	1
649	1	33504	1652081934	1652081934	1	5	5	1.00000	28	1	1
650	50	33505	1652082320	1652082320	1	30	33	0.90909	400	1	0
651	50	32547	1652082497	1652082497	1	32	33	0.96970	273	1	0
652	1	32547	1652082582	1652082582	1	5	5	1.00000	35	1	1
653	2	32547	1652082615	1652082615	1	5	5	1.00000	16	1	1
654	3	32547	1652082649	1652082649	1	6	6	1.00000	15	1	1
655	50	33510	1652083151	1652083151	1	24	33	0.72727	389	1	0
656	50	33513	1652083501	1652083501	1	10	33	0.30303	491	1	0
657	1	33505	1652083540	1652083540	1	5	5	1.00000	32	1	1
658	50	33447	1652084860	1652084860	1	22	33	0.66667	616	1	0
659	1	33526	1652085411	1652085411	1	5	5	1.00000	26	1	1
660	50	33527	1652085478	1652085478	1	15	33	0.45455	545	1	0
661	2	32213	1652085510	1652085510	1	5	5	1.00000	84	1	1
662	14	32213	1652085650	1652085650	1	5	5	1.00000	49	1	1
663	50	33526	1652085709	1652085709	1	28	33	0.84848	285	1	0
664	15	32213	1652085774	1652085774	1	5	5	1.00000	59	1	1
665	16	32213	1652085858	1652085858	1	6	6	1.00000	68	1	1
666	17	32213	1652085953	1652085953	1	2	4	0.50000	49	1	0
667	17	32213	1652086021	1652086021	2	4	4	1.00000	127	1	1
668	50	33115	1652086810	1652086810	1	24	33	0.72727	933	1	0
669	50	33541	1652086923	1652086923	1	17	33	0.51515	403	1	0
670	50	33538	1652087113	1652087114	1	27	33	0.81818	637	1	0
671	1	33115	1652087598	1652087598	1	3	5	0.60000	66	1	0
672	1	33115	1652087782	1652087782	2	5	5	1.00000	46	1	1
673	3	33115	1652088128	1652088128	1	5	6	0.83333	189	1	0
674	3	33115	1652088156	1652088156	2	5	6	0.83333	217	1	0
675	50	33552	1652089071	1652089072	1	33	33	1.00000	344	1	1
676	50	33544	1652089319	1652089319	1	19	33	0.57576	207	1	0
677	50	33558	1652090149	1652090149	1	30	33	0.90909	405	1	0
678	50	30107	1652090609	1652090609	1	30	33	0.90909	352	1	0
679	50	33558	1652090656	1652090656	2	32	33	0.96970	243	1	0
680	1	30107	1652090733	1652090733	1	5	5	1.00000	28	1	1
681	50	29839	1652090769	1652090769	1	27	33	0.81818	307	1	0
682	50	29641	1652090881	1652090881	1	28	33	0.84848	418	1	0
683	1	29641	1652091115	1652091115	1	5	5	1.00000	30	1	1
684	50	33572	1652093295	1652093295	1	30	33	0.90909	479	1	0
685	50	32507	1652093554	1652093554	1	28	33	0.84848	405	1	0
686	50	33574	1652094050	1652094050	1	33	33	1.00000	106	1	1
687	53	33574	1652094572	1652094573	1	33	33	1.00000	111	1	1
688	50	32202	1652094674	1652094674	1	25	33	0.75758	538	1	0
689	50	29643	1652094845	1652094846	1	20	33	0.60606	290	1	0
690	53	33607	1652096883	1652096883	1	30	33	0.90909	301	1	0
691	50	33615	1652097883	1652097883	1	32	33	0.96970	483	1	0
692	50	33615	1652098171	1652098171	2	33	33	1.00000	770	1	1
693	1	30313	1652099361	1652099361	1	5	5	1.00000	38	1	1
695	1	29641	1652099948	1652099948	2	5	5	1.00000	24	1	1
696	50	30285	1652100597	1652100597	1	22	33	0.66667	797	1	0
697	50	30289	1652101175	1652101175	1	29	33	0.87879	386	1	0
698	50	33606	1652102282	1652102282	1	25	33	0.75758	412	1	0
699	50	33642	1652102928	1652102929	1	32	33	0.96970	458	1	0
700	53	33638	1652102990	1652102990	1	6	33	0.18182	336	1	0
701	50	33651	1652103953	1652103954	1	30	33	0.90909	415	1	0
702	50	33652	1652104142	1652104142	1	18	33	0.54545	209	1	0
703	50	33651	1652104208	1652104208	2	31	33	0.93939	184	1	0
704	2	30916	1652106043	1652106043	2	5	5	1.00000	27	1	1
705	30	30916	1652106132	1652106132	1	8	8	1.00000	46	1	1
706	50	33662	1652106279	1652106279	1	33	33	1.00000	390	1	1
707	50	32889	1652106824	1652106824	1	28	33	0.84848	999	1	0
708	1	31384	1652106878	1652106878	1	0	5	0.00000	51	1	0
709	1	31384	1652106881	1652106881	2	0	5	0.00000	54	1	0
710	1	31384	1652106908	1652106908	3	0	5	0.00000	81	1	0
711	50	33667	1652107840	1652107840	1	31	33	0.93939	643	1	0
712	50	32890	1652107993	1652107993	1	20	33	0.60606	802	1	0
713	50	33667	1652108090	1652108091	2	31	33	0.93939	200	1	0
714	50	29978	1652108446	1652108447	1	33	33	1.00000	189	1	1
715	53	32889	1652108482	1652108482	1	33	33	1.00000	379	1	1
716	53	33510	1652108873	1652108873	1	28	33	0.84848	182	1	0
717	50	33690	1652109242	1652109242	1	20	33	0.60606	473	1	0
718	50	30929	1652109722	1652109722	2	33	33	1.00000	184	1	1
719	50	33706	1652111245	1652111245	1	28	33	0.84848	144	1	0
720	50	33718	1652114439	1652114439	1	33	33	1.00000	774	1	1
721	50	33729	1652117329	1652117330	1	23	33	0.69697	583	1	0
722	50	33729	1652117730	1652117730	2	30	33	0.90909	984	1	0
723	50	33725	1652118181	1652118181	1	20	33	0.60606	463	1	0
724	50	33725	1652118329	1652118330	2	32	33	0.96970	613	1	0
725	50	33459	1652144907	1652144907	1	25	33	0.75758	480	1	0
726	1	32840	1652145559	1652145559	1	1	5	0.20000	39	1	0
727	1	32840	1652145610	1652145610	2	0	5	0.00000	88	1	0
728	1	32840	1652145621	1652145621	3	0	5	0.00000	102	1	0
729	1	32840	1652145636	1652145636	4	1	5	0.20000	117	1	0
730	1	32840	1652145658	1652145658	5	1	5	0.20000	138	1	0
731	1	32840	1652145667	1652145667	6	0	5	0.00000	148	1	0
732	1	32840	1652145672	1652145672	7	1	5	0.20000	153	1	0
733	1	32840	1652145693	1652145693	8	0	5	0.00000	170	1	0
734	1	32840	1652145744	1652145744	9	0	5	0.00000	223	1	0
735	1	32840	1652145751	1652145751	10	0	5	0.00000	231	1	0
736	1	32840	1652145756	1652145756	11	0	5	0.00000	236	1	0
737	1	32840	1652145760	1652145760	12	1	5	0.20000	241	1	0
738	1	32840	1652145775	1652145775	13	0	5	0.00000	247	1	0
739	1	32840	1652145805	1652145805	14	5	5	1.00000	285	1	1
740	14	33514	1652149947	1652149947	1	5	5	1.00000	43	1	1
741	50	33497	1652151605	1652151605	1	32	33	0.96970	353	1	0
742	50	33750	1652155852	1652155853	1	21	33	0.63636	365	1	0
743	50	33628	1652157889	1652157889	1	30	33	0.90909	260	1	0
744	50	33763	1652158286	1652158286	1	31	33	0.93939	505	1	0
745	1	33771	1652158286	1652158286	1	5	5	1.00000	39	1	1
746	2	33771	1652158385	1652158385	1	5	5	1.00000	29	1	1
747	1	33773	1652158420	1652158420	1	5	5	1.00000	85	1	1
748	3	33771	1652158467	1652158467	1	6	6	1.00000	61	1	1
749	3	33773	1652158484	1652158484	1	6	6	1.00000	50	1	1
750	1	33777	1652158500	1652158500	1	5	5	1.00000	56	1	1
751	14	33771	1652158523	1652158523	1	5	5	1.00000	35	1	1
752	15	33771	1652158570	1652158571	1	5	5	1.00000	32	1	1
753	2	33777	1652158572	1652158572	1	5	5	1.00000	33	1	1
754	2	33773	1652158579	1652158579	1	5	5	1.00000	69	1	1
755	3	33777	1652158643	1652158643	1	6	6	1.00000	57	1	1
756	14	33773	1652158650	1652158650	1	5	5	1.00000	58	1	1
757	16	33771	1652158652	1652158652	1	6	6	1.00000	68	1	1
758	14	31314	1652158707	1652158707	1	5	5	1.00000	41	1	1
759	17	33771	1652158728	1652158728	1	4	4	1.00000	62	1	1
760	15	33773	1652158733	1652158733	1	5	5	1.00000	63	1	1
761	14	33777	1652158756	1652158756	1	5	5	1.00000	34	1	1
762	18	33771	1652158802	1652158802	1	4	4	1.00000	57	1	1
763	29	33773	1652158890	1652158890	1	9	9	1.00000	99	1	1
764	50	33772	1652158893	1652158894	1	33	33	1.00000	523	1	1
765	19	33771	1652158952	1652158952	1	9	9	1.00000	137	1	1
766	1	33772	1652158979	1652158979	1	5	5	1.00000	63	1	1
767	30	33773	1652158980	1652158980	1	8	8	1.00000	64	1	1
768	21	33771	1652159028	1652159028	1	4	4	1.00000	54	1	1
769	2	33772	1652159077	1652159077	1	5	5	1.00000	31	1	1
770	32	33773	1652159128	1652159128	1	7	7	1.00000	48	1	1
771	22	33771	1652159131	1652159131	1	6	6	1.00000	82	1	1
772	3	33772	1652159173	1652159173	1	6	6	1.00000	41	1	1
773	50	33776	1652159193	1652159193	1	16	33	0.48485	771	1	0
774	2	33768	1652159205	1652159205	1	3	5	0.60000	41	1	0
775	50	33635	1652161254	1652161254	1	28	33	0.84848	1050	1	0
776	50	32264	1652164177	1652164177	1	18	33	0.54545	292	1	0
777	50	32264	1652164454	1652164454	2	31	33	0.93939	569	1	0
778	17	33805	1652165651	1652165651	1	4	4	1.00000	80	1	1
779	50	33805	1652166948	1652166948	1	21	33	0.63636	423	1	0
780	50	33805	1652167292	1652167292	2	31	33	0.93939	767	1	0
781	29	33759	1652167793	1652167793	1	9	9	1.00000	73	1	1
782	30	33759	1652167916	1652167916	1	8	8	1.00000	61	1	1
783	31	33759	1652168174	1652168174	1	6	6	1.00000	34	1	1
784	32	33759	1652168252	1652168252	1	7	7	1.00000	55	1	1
785	1	33759	1652168323	1652168323	1	5	5	1.00000	24	1	1
786	2	33759	1652168384	1652168384	1	5	5	1.00000	38	1	1
787	50	33812	1652168563	1652168563	1	32	33	0.96970	340	1	0
788	50	33812	1652168733	1652168733	2	27	33	0.81818	510	1	0
789	50	33812	1652168914	1652168914	3	28	33	0.84848	153	1	0
790	50	33260	1652169574	1652169574	1	25	33	0.75758	202	1	0
791	50	33814	1652169935	1652169935	1	32	33	0.96970	788	1	0
792	50	31377	1652175820	1652175820	1	24	33	0.72727	345	1	0
793	50	32637	1652176059	1652176059	1	29	33	0.87879	888	1	0
794	29	33832	1652176780	1652176780	1	9	9	1.00000	58	1	1
795	50	33850	1652182436	1652182436	1	24	33	0.72727	222	1	0
796	1	33619	1652182525	1652182525	1	2	5	0.40000	80	1	0
797	1	33619	1652182720	1652182720	2	5	5	1.00000	64	1	1
798	50	33924	1652185489	1652185489	1	28	33	0.84848	234	1	0
799	50	32740	1652185860	1652185860	1	32	33	0.96970	440	1	0
800	1	34363	1652186958	1652186958	1	5	5	1.00000	65	1	1
801	50	33148	1652187262	1652187262	1	24	33	0.72727	393	1	0
802	50	34363	1652187359	1652187359	1	30	33	0.90909	349	1	0
803	50	34364	1652187397	1652187397	1	18	33	0.54545	627	1	0
804	29	33148	1652188093	1652188093	1	9	9	1.00000	74	1	1
805	1	34364	1652188244	1652188244	1	5	5	1.00000	752	1	1
806	2	34364	1652188531	1652188531	1	4	5	0.80000	239	1	0
807	50	34451	1652189866	1652189866	1	29	33	0.87879	217	1	0
808	50	32890	1652190511	1652190511	2	33	33	1.00000	540	1	1
809	1	32890	1652190738	1652190738	1	5	5	1.00000	53	1	1
810	2	32890	1652190849	1652190849	1	5	5	1.00000	48	1	1
811	3	32890	1652190907	1652190907	1	6	6	1.00000	46	1	1
812	50	34366	1652192439	1652192439	1	32	33	0.96970	323	1	0
813	50	29688	1652193427	1652193428	3	33	33	1.00000	139	1	1
814	29	29688	1652193744	1652193744	1	9	9	1.00000	52	1	1
815	30	29688	1652193871	1652193871	1	8	8	1.00000	27	1	1
816	15	33514	1652195055	1652195055	1	4	5	0.80000	24	1	0
817	15	33514	1652195115	1652195115	2	5	5	1.00000	18	1	1
818	30	33148	1652198127	1652198127	1	8	8	1.00000	28	1	1
819	31	33148	1652198182	1652198182	1	6	6	1.00000	16	1	1
820	32	33148	1652198223	1652198223	1	5	7	0.71429	26	1	0
821	50	33733	1652199303	1652199303	1	19	33	0.57576	1079	1	0
822	50	30406	1652232032	1652232033	1	28	33	0.84848	181	1	0
823	33	33148	1652235820	1652235820	1	8	8	1.00000	34	1	1
824	50	34493	1652238041	1652238041	1	27	33	0.81818	317	1	0
825	1	34493	1652238319	1652238319	1	5	5	1.00000	55	1	1
826	2	34493	1652238391	1652238391	1	5	5	1.00000	21	1	1
827	3	34493	1652238437	1652238437	1	6	6	1.00000	26	1	1
828	50	34495	1652239679	1652239679	1	19	33	0.57576	373	1	0
829	50	31945	1652243016	1652243017	1	30	33	0.90909	432	1	0
830	53	31945	1652243397	1652243397	1	30	33	0.90909	348	1	0
831	16	29598	1652245703	1652245703	3	6	6	1.00000	81	1	1
832	18	29598	1652245759	1652245759	3	4	4	1.00000	40	1	1
833	29	31314	1652245775	1652245775	1	9	9	1.00000	79	1	1
834	2	31314	1652245857	1652245857	2	5	5	1.00000	64	1	1
835	3	31314	1652245895	1652245895	1	6	6	1.00000	25	1	1
836	27	29598	1652245902	1652245902	1	8	8	1.00000	68	1	1
837	29	34514	1652245916	1652245916	1	0	9	0.00000	105	1	0
838	14	31314	1652245943	1652245943	2	5	5	1.00000	35	1	1
839	15	31314	1652245992	1652245992	2	5	5	1.00000	30	1	1
840	1	34521	1652246000	1652246000	1	5	5	1.00000	93	1	1
841	16	31314	1652246031	1652246031	2	6	6	1.00000	27	1	1
842	3	34504	1652246031	1652246031	1	6	6	1.00000	59	1	1
843	37	34512	1652246032	1652246032	1	8	8	1.00000	41	1	1
844	28	29598	1652246043	1652246043	1	6	8	0.75000	34	1	0
